rec-orstd.orstd-key.orstd-ordine;rec-orstd.orstd-key.orstd-tempo.orstd-data;rec-orstd.orstd-key.orstd-tempo.orstd-ora;rec-orstd.orstd-key.orstd-fornitore;rec-orstd.orstd-key.orstd-tipo-ordine;rec-orstd.orstd-key.orstd-tipo-riga;rec-orstd.orstd-key.orstd-codice-minsan;rec-orstd.orstd-dati.orstd-descrizione;rec-orstd.orstd-dati.orstd-qta;rec-orstd.orstd-dati.orstd-qta-cons;rec-orstd.orstd-dati.orstd-costo
 ;20180706;105755;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00080;00080;0000001442
 ;20180717;120015;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20180804;115722;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20180806;084430;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20180824;105341;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001423
 ;20180910;175325;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00060;00060;0000001424
 ;20180917;161810;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20180917;161952;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20181010;105731;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00050;00050;0000001424
 ;20181016;115657;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20181016;155952;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20181106;105925;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20181124;115652;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20181213;152949;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20181213;153506;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20181213;154107;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00040;00040;0000001462
 ;20181217;122225;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20181217;160035;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00030;00030;0000001462
 ;20181219;110201;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190115;152816;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190115;152929;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190115;153721;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190115;154036;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190115;154225;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00070;00070;0000001462
 ;20190123;160205;N            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001446
 ;20190212;154601;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;154857;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;164046;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;164948;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;165206;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;165335;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190212;165436;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00080;00080;0000001442
 ;20190222;081843;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190222;081952;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20190313;163437;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190313;163725;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190402;152400;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190402;152533;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190424;121817;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20190514;185354;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20190603;161208;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190603;161533;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00070;00070;0000001442
 ;20190612;121027;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190612;160351;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190702;115836;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190702;154517;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00050;00050;0000001462
 ;20190704;120835;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20190722;122103;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20190722;155044;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190808;152858;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190808;153022;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20190829;182544;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20190918;120001;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20190918;161634;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20191008;120707;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20191029;182125;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20191114;184106;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20191203;155045;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20191203;155209;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20191223;162645;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20191223;162830;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20200113;122214;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20200128;181858;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20200222;122300;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20200222;161328;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20200310;182134;R            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00250;00250;0000001442
 ;20200327;114942;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001450
 ;20200327;153039;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00600;00600;0000001449
 ;20200604;121559;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20200623;115704;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20200623;153747;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20200716;153628;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20200716;153737;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00030;00030;0000001442
 ;20200720;120752;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20200720;154859;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20200810;115236;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00100;00100;0000001442
 ;20200819;182835;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00020;00020;0000001442
 ;20200821;115052;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20200915;111751;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00100;00100;0000001442
 ;20200928;120026;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00030;00030;0000001462
 ;20200929;183931;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00100;00100;0000001462
 ;20201009;105546;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00071;00071;0000001442
 ;20201015;121658;N            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001455
 ;20201107;111251;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20201127;110447;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20201216;183937;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210114;180806;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210201;184804;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210224;122101;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210322;121746;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20210322;160038;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20210414;120539;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20210505;122223;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20210505;155047;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210520;185143;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20210521;074428;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001462
 ;20210610;175735;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001440
 ;20210625;085242;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00020;00020;0000001442
 ;20210629;110715;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00144;00144;0000001442
 ;20210719;115111;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20210805;074332;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20210805;074442;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001442
 ;20210825;111323;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001442
 ;20210910;184558;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00144;00144;0000001462
 ;20210924;180408;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00100;00100;0000001442
 ;20210930;180247;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00060;00060;0000001442
 ;20211004;110725;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00060;00060;0000001442
 ;20211015;122109;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001460
 ;20211015;161902;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001462
 ;20211029;180926;U            ;06;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20211029;181745;U            ;01;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00200;00200;0000001442
 ;20211213;120646;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20211213;173949;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001440
 ;20211227;105241;R            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001442
 ;20211227;120257;R            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00000;00000;0000001440
 ;20220114;120608;S            ;  ;O;024840074    ;CARDIOASPIRIN*30CPR GAST 100MG                              ;00153;00153;0000001450
